"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"2292.2468160046305","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000406261","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000406261","0.081","0.0","0.9","0.0","0.0",,"0.0","0.906","0.062"
"732.1770185924463","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000360561","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000360561","0.067","0.0","0.9","0.0","0.0",,"0.0","0.902","0.0"
"2289.846578001759","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000389175","false","pp","9606.ENSP00000339933 (pp) 9606.ENSP00000389175","0.096","0.0","0.8","0.0","0.0",,"0.111","0.869","0.285"
"9632.0","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000470262","false","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000470262","0.209","0.0","0.0","0.785","0.0",,"0.0","0.872","0.31"
"4824.0","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000385158","false","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000385158","0.075","0.0","0.0","0.292","0.0",,"0.0","0.815","0.741"
"640.9802105201244","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000347046","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000347046","0.055","0.0","0.0","0.913","0.0",,"0.0","0.932","0.244"
"2882.7047302403394","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000355689","0.2","0.0","0.9","0.0","0.0",,"0.0","0.916","0.0"
"799.583764138146","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000334910","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000334910","0.055","0.0","0.0","0.827","0.0",,"0.0","0.865","0.242"
"16769.12993845697","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000421710","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000421710","0.139","0.0","0.5","0.0","0.0",,"0.0","0.828","0.633"
"13.175773115773115","pp","9606.ENSP00000334910 (pp) 9606.ENSP00000347046","false","pp","9606.ENSP00000334910 (pp) 9606.ENSP00000347046","0.042","0.0","0.4","0.901","0.0",,"0.0","0.95","0.228"
"320.0341089043189","pp","9606.ENSP00000334910 (pp) 9606.ENSP00000406261","false","pp","9606.ENSP00000334910 (pp) 9606.ENSP00000406261","0.0","0.0","0.9","0.053","0.0",,"0.0","0.914","0.169"
"302.186840178421","pp","9606.ENSP00000334910 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000334910 (pp) 9606.ENSP00000355689","0.068","0.0","0.9","0.046","0.0",,"0.0","0.906","0.074"
"308.3579556133027","pp","9606.ENSP00000347046 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000347046 (pp) 9606.ENSP00000355689","0.068","0.0","0.9","0.046","0.0",,"0.0","0.906","0.074"
"682.5796534482225","pp","9606.ENSP00000272602 (pp) 9606.ENSP00000337224","false","pp","9606.ENSP00000272602 (pp) 9606.ENSP00000337224","0.048","0.0","0.0","0.0","0.0",,"0.0","0.763","0.762"
"5995.40230880231","pp","9606.ENSP00000424417 (pp) 9606.ENSP00000432886","false","pp","9606.ENSP00000424417 (pp) 9606.ENSP00000432886","0.074","0.0","0.0","0.749","0.0",,"0.0","0.757","0.0"
"1204.5356421356419","pp","9606.ENSP00000403310 (pp) 9606.ENSP00000432886","false","pp","9606.ENSP00000403310 (pp) 9606.ENSP00000432886","0.049","0.0","0.72","0.861","0.0",,"0.0","0.984","0.633"
"10673.37807104572","pp","9606.ENSP00000254193 (pp) 9606.ENSP00000424417","false","pp","9606.ENSP00000254193 (pp) 9606.ENSP00000424417","0.181","0.0","0.9","0.992","0.0",,"0.0","0.999","0.439"
"1234.5976911976911","pp","9606.ENSP00000254193 (pp) 9606.ENSP00000403310","false","pp","9606.ENSP00000254193 (pp) 9606.ENSP00000403310","0.06","0.0","0.0","0.841","0.0",,"0.0","0.886","0.303"
"7135.837811305443","pp","9606.ENSP00000254193 (pp) 9606.ENSP00000362936","false","pp","9606.ENSP00000254193 (pp) 9606.ENSP00000362936","0.121","0.0","0.0","0.75","0.0",,"0.0","0.807","0.195"
"2413.9999999999995","pp","9606.ENSP00000254090 (pp) 9606.ENSP00000498939","false","pp","9606.ENSP00000254090 (pp) 9606.ENSP00000498939","0.105","0.0","0.9","0.095","0.0",,"0.042","0.929","0.23"
"2303.9682316053086","pp","9606.ENSP00000421710 (pp) 9606.ENSP00000475344","false","pp","9606.ENSP00000421710 (pp) 9606.ENSP00000475344","0.043","0.0","0.9","0.12","0.0",,"0.0","0.908","0.0"
"2699.6384007818933","pp","9606.ENSP00000253799 (pp) 9606.ENSP00000411821","false","pp","9606.ENSP00000253799 (pp) 9606.ENSP00000411821","0.079","0.0","0.918","0.071","0.0",,"0.0","0.93","0.117"
"4321.5333926758285","pp","9606.ENSP00000253799 (pp) 9606.ENSP00000421710","false","pp","9606.ENSP00000253799 (pp) 9606.ENSP00000421710","0.044","0.0","0.0","0.0","0.0",,"0.0","0.778","0.778"
"7230.0","pp","9606.ENSP00000323856 (pp) 9606.ENSP00000497653","false","pp","9606.ENSP00000323856 (pp) 9606.ENSP00000497653","0.078","0.0","0.5","0.113","0.0",,"0.0","0.998","0.996"
"1470.8027245677374","pp","9606.ENSP00000323856 (pp) 9606.ENSP00000446007","false","pp","9606.ENSP00000323856 (pp) 9606.ENSP00000446007","0.058","0.0","0.0","0.611","0.0",,"0.0","0.923","0.807"
"1076.1349690232341","pp","9606.ENSP00000265113 (pp) 9606.ENSP00000278379","false","pp","9606.ENSP00000265113 (pp) 9606.ENSP00000278379","0.14","0.073","0.9","0.0","0.0",,"0.0","0.919","0.108"
"1406.3385874741514","pp","9606.ENSP00000265113 (pp) 9606.ENSP00000481301","false","pp","9606.ENSP00000265113 (pp) 9606.ENSP00000481301","0.067","0.0","0.0","0.053","0.0",,"0.0","0.763","0.753"
"473.6219822861721","pp","9606.ENSP00000358865 (pp) 9606.ENSP00000446007","false","pp","9606.ENSP00000358865 (pp) 9606.ENSP00000446007","0.055","0.058","0.0","0.773","0.0",,"0.0","0.784","0.059"
"2414.0","pp","9606.ENSP00000374205 (pp) 9606.ENSP00000386200","false","pp","9606.ENSP00000374205 (pp) 9606.ENSP00000386200","0.042","0.0","0.0","0.33","0.0",,"0.0","0.861","0.801"
"9477.114736257343","pp","9606.ENSP00000436812 (pp) 9606.ENSP00000485659","false","pp","9606.ENSP00000436812 (pp) 9606.ENSP00000485659","0.359","0.107","0.5","0.091","0.0",,"0.0","0.988","0.962"
"91.9283696790107","pp","9606.ENSP00000436812 (pp) 9606.ENSP00000485028","false","pp","9606.ENSP00000436812 (pp) 9606.ENSP00000485028","0.145","0.0","0.5","0.091","0.0",,"0.0","0.926","0.833"
"171.93753813090086","pp","9606.ENSP00000384708 (pp) 9606.ENSP00000462647","false","pp","9606.ENSP00000384708 (pp) 9606.ENSP00000462647","0.047","0.0","0.9","0.0","0.0",,"0.0","0.929","0.316"
"2177.7775897656034","pp","9606.ENSP00000384708 (pp) 9606.ENSP00000387662","false","pp","9606.ENSP00000384708 (pp) 9606.ENSP00000387662","0.0","0.0","0.9","0.0","0.0",,"0.0","0.915","0.193"
"4824.0","pp","9606.ENSP00000252677 (pp) 9606.ENSP00000384708","false","pp","9606.ENSP00000252677 (pp) 9606.ENSP00000384708","0.072","0.0","0.0","0.0","0.0",,"0.0","0.932","0.929"
"2414.0","pp","9606.ENSP00000252677 (pp) 9606.ENSP00000362238","false","pp","9606.ENSP00000252677 (pp) 9606.ENSP00000362238","0.084","0.0","0.0","0.0","0.0",,"0.0","0.876","0.871"
"2534.6143057891686","pp","9606.ENSP00000291759 (pp) 9606.ENSP00000354782","false","pp","9606.ENSP00000291759 (pp) 9606.ENSP00000354782","0.099","0.0","0.9","0.0","0.0",,"0.0","0.911","0.1"
"15.236905035146721","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000371471","false","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000371471","0.77","0.0","0.0","0.0","0.0",,"0.0","0.963","0.845"
"1317.840119387385","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000380697","false","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000380697","0.659","0.0","0.0","0.0","0.0",,"0.0","0.88","0.661"
"32.830784600328464","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000359783","false","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000359783","0.687","0.0","0.0","0.0","0.0",,"0.0","0.872","0.609"
"22.50983211233211","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000354822","false","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000354822","0.78","0.0","0.0","0.041","0.0",,"0.0","0.869","0.432"
"1016.755076449794","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000497271","false","pp","9606.ENSP00000333657 (pp) 9606.ENSP00000497271","0.492","0.0","0.0","0.0","0.0",,"0.0","0.812","0.645"
"20.966703374777047","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000483430","false","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000483430","0.77","0.0","0.0","0.0","0.0",,"0.0","0.958","0.826"
"941.827658759443","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000497271","false","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000497271","0.824","0.0","0.0","0.0","0.0",,"0.0","0.954","0.749"
"1283.2518941325188","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000380697","false","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000380697","0.678","0.0","0.0","0.095","0.0",,"0.0","0.915","0.734"
"52.671530693008336","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000377344","false","pp","9606.ENSP00000371471 (pp) 9606.ENSP00000377344","0.789","0.0","0.0","0.0","0.0",,"0.0","0.911","0.598"
"694.7257771112461","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000291759","false","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000291759","0.103","0.0","0.0","0.405","0.0",,"0.0","0.995","0.993"
"69.20552162085605","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000333657","false","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000333657","0.357","0.0","0.0","0.0","0.0",,"0.0","0.801","0.703"
"2403.5140376003014","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000380697","false","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000380697","0.452","0.0","0.0","0.0","0.0",,"0.0","0.761","0.583"
"149.83369896191766","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000371471","false","pp","9606.ENSP00000252593 (pp) 9606.ENSP00000371471","0.292","0.0","0.0","0.0","0.0",,"0.0","0.754","0.667"
"5467.9801499150835","pp","9606.ENSP00000365210 (pp) 9606.ENSP00000410561","false","pp","9606.ENSP00000365210 (pp) 9606.ENSP00000410561","0.343","0.0","0.0","0.306","0.0",,"0.0","0.756","0.508"
"2414.0","pp","9606.ENSP00000252506 (pp) 9606.ENSP00000365210","false","pp","9606.ENSP00000252506 (pp) 9606.ENSP00000365210","0.0","0.0","0.9","0.0","0.0",,"0.0","0.916","0.198"
"3473.36608465392","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000300060","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000300060","0.067","0.0","0.0","0.0","0.0",,"0.0","0.953","0.952"
"1402.6365060005996","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000310036","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000310036","0.044","0.0","0.0","0.0","0.0",,"0.0","0.951","0.951"
"2112.8388963597586","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000313419","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000313419","0.117","0.0","0.0","0.0","0.0",,"0.0","0.881","0.871"
"857.507049070642","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000327890","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000327890","0.073","0.0","0.0","0.0","0.0",,"0.0","0.819","0.812"
"866.3310280594864","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000438406","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000438406","0.115","0.0","0.0","0.0","0.0",,"0.0","0.795","0.778"
"1692.4222409121533","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000358490","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000358490","0.11","0.0","0.0","0.126","0.0",,"0.0","0.77","0.729"
"3013.9236566878935","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000332723","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000332723","0.0","0.0","0.0","0.0","0.0",,"0.0","0.753","0.753"
"851.4342963019568","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000342681","false","pp","9606.ENSP00000262262 (pp) 9606.ENSP00000342681","0.103","0.0","0.0","0.095","0.0",,"0.0","0.751","0.718"
"12543.18931015832","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000373298","false","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000373298","0.042","0.0","0.0","0.496","0.0",,"0.0","0.989","0.98"
"5344.038672519681","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000337103","false","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000337103","0.0","0.0","0.0","0.0","0.0",,"0.0","0.933","0.933"
"2757.45931944993","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000406909","false","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000406909","0.083","0.0","0.9","0.0","0.0",,"0.0","0.904","0.0"
"3705.4791699670227","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000340820","false","pp","9606.ENSP00000303211 (pp) 9606.ENSP00000340820","0.074","0.0","0.0","0.0","0.0",,"0.0","0.817","0.81"
"1428.430417787755","pp","9606.ENSP00000337103 (pp) 9606.ENSP00000406909","false","pp","9606.ENSP00000337103 (pp) 9606.ENSP00000406909","0.049","0.0","0.9","0.0","0.0",,"0.0","0.903","0.064"
"6746.857602419616","pp","9606.ENSP00000337103 (pp) 9606.ENSP00000477999","false","pp","9606.ENSP00000337103 (pp) 9606.ENSP00000477999","0.055","0.0","0.0","0.0","0.0",,"0.0","0.76","0.757"
"2414.0","pp","9606.ENSP00000250699 (pp) 9606.ENSP00000337103","false","pp","9606.ENSP00000250699 (pp) 9606.ENSP00000337103","0.086","0.0","0.0","0.0","0.0",,"0.0","0.774","0.763"
"23080.90155632286","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000381340","false","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000381340","0.044","0.0","0.914","0.0","0.0",,"0.0","0.946","0.397"
"17508.893193544434","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000355627","false","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000355627","0.067","0.0","0.75","0.0","0.0",,"0.0","0.91","0.647"
"7442.23045835807","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000310036","false","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000310036","0.0","0.0","0.0","0.0","0.0",,"0.0","0.878","0.878"
"9708.838055216896","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000313419","false","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000313419","0.0","0.0","0.0","0.0","0.0",,"0.0","0.853","0.853"
"2511.2124727547202","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000342681","false","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000342681","0.062","0.0","0.0","0.0","0.0",,"0.0","0.834","0.831"
"7085.574111790232","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000316228","false","pp","9606.ENSP00000300060 (pp) 9606.ENSP00000316228","0.0","0.0","0.0","0.0","0.0",,"0.0","0.762","0.762"
"2414.0","pp","9606.ENSP00000250535 (pp) 9606.ENSP00000300060","false","pp","9606.ENSP00000250535 (pp) 9606.ENSP00000300060","0.054","0.0","0.8","0.0","0.0",,"0.0","0.804","0.051"
"252.28237177251768","pp","9606.ENSP00000249284 (pp) 9606.ENSP00000331867","false","pp","9606.ENSP00000249284 (pp) 9606.ENSP00000331867","0.044","0.0","0.5","0.0","0.0",,"0.0","0.827","0.667"
"1080.8588141137373","pp","9606.ENSP00000249284 (pp) 9606.ENSP00000344411","false","pp","9606.ENSP00000249284 (pp) 9606.ENSP00000344411","0.0","0.0","0.5","0.0","0.0",,"0.0","0.799","0.615"
