"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"1133.472861586074","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000263923","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000263923","0.067","0.0","0.65","0.168","0.0",,"0.0","0.932","0.781"
"1874.6666666666665","pp","9606.ENSP00000332215 (pp) 9606.ENSP00000376623","false","pp","9606.ENSP00000332215 (pp) 9606.ENSP00000376623","0.054","0.0","0.0","0.0","0.0",,"0.0","0.783","0.781"
"3066.1212890241113","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000398632","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000398632","0.0","0.0","0.0","0.0","0.0",,"0.0","0.923","0.923"
"2.6666666666666665","pp","9606.ENSP00000332215 (pp) 9606.ENSP00000384770","false","pp","9606.ENSP00000332215 (pp) 9606.ENSP00000384770","0.577","0.049","0.0","0.199","0.0",,"0.0","0.774","0.382"
"1240.7369924314635","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000261799","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000261799","0.058","0.0","0.65","0.168","0.0",,"0.0","0.893","0.657"
"2.6666666666666665","pp","9606.ENSP00000384770 (pp) 9606.ENSP00000485117","false","pp","9606.ENSP00000384770 (pp) 9606.ENSP00000485117","0.999","0.05","0.0","0.0","0.0",,"0.0","0.999","0.386"
"164.32902372144216","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000222390","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000222390","0.0","0.0","0.0","0.0","0.0",,"0.0","0.883","0.883"
"2.6666666666666665","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000332215","false","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000332215","0.783","0.049","0.0","0.793","0.0",,"0.0","0.954","0.054"
"1081.0396728107546","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000317272","false","pp","9606.ENSP00000168712 (pp) 9606.ENSP00000317272","0.067","0.0","0.65","0.0","0.0",,"0.0","0.864","0.619"
"2.0","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000384770","false","pp","9606.ENSP00000308970 (pp) 9606.ENSP00000384770","0.783","0.049","0.0","0.362","0.0",,"0.0","0.907","0.382"
