"EdgeBetweenness","interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"714.7175101283095","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000334910","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000334910","0.055","0.0","0.0","0.827","0.0",,"0.0","0.865","0.242"
"3767.9093622383534","pp","9606.ENSP00000297785 (pp) 9606.ENSP00000389241","false","pp","9606.ENSP00000297785 (pp) 9606.ENSP00000389241","0.087","0.0","0.9","0.0","0.0",,"0.0","0.942","0.42"
"3635.5097752536776","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000369456","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000369456","0.0","0.0","0.9","0.0","0.0",,"0.0","0.9","0.0"
"3397.5102796553892","pp","9606.ENSP00000297785 (pp) 9606.ENSP00000424630","false","pp","9606.ENSP00000297785 (pp) 9606.ENSP00000424630","0.109","0.0","0.706","0.0","0.0",,"0.048","0.949","0.821"
"2654.9871403225698","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000355689","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000355689","0.2","0.0","0.9","0.0","0.0",,"0.0","0.916","0.0"
"4397.632736187623","pp","9606.ENSP00000297785 (pp) 9606.ENSP00000363832","false","pp","9606.ENSP00000297785 (pp) 9606.ENSP00000363832","0.12","0.0","0.9","0.0","0.0",,"0.0","0.951","0.493"
"1228.42912630734","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000347046","false","pp","9606.ENSP00000328412 (pp) 9606.ENSP00000347046","0.055","0.0","0.0","0.913","0.0",,"0.0","0.932","0.244"
"4128.0","pp","9606.ENSP00000002596 (pp) 9606.ENSP00000308770","false","pp","9606.ENSP00000002596 (pp) 9606.ENSP00000308770","0.044","0.0","0.0","0.0","0.0",,"0.0","0.845","0.844"
"8252.0","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000385158","false","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000385158","0.075","0.0","0.0","0.292","0.0",,"0.0","0.815","0.741"
"4128.0","pp","9606.ENSP00000308770 (pp) 9606.ENSP00000328983","false","pp","9606.ENSP00000308770 (pp) 9606.ENSP00000328983","0.074","0.0","0.0","0.0","0.0",,"0.0","0.902","0.899"
"3698.630786788721","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000470262","false","pp","9606.ENSP00000376686 (pp) 9606.ENSP00000470262","0.209","0.0","0.0","0.785","0.0",,"0.0","0.872","0.31"
