"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000005",4415.71048559062,-15.6379604691874,3.63269198080298,-4.30478569386737,1.67147461559096e-05,0.000113676175192057
"ENSG00000000419",459.298820250431,1.63888845439104,0.563275059113071,2.90957042722897,0.00361925833216676,0.0133289388983522
"ENSG00000000457",82.516696460861,-0.57642604660248,1.16599810556215,-0.49436276427274,0.621050006161634,0.801092198250784
"ENSG00000000938",7.8269933872225,0,2.71098880972143,0,1,1
"ENSG00000000971",11.8911306734466,2.19207180564673,1.47509603396134,1.48605362307156,0.137264937911181,0.29621880463391
"ENSG00000001036",721.451921796675,13.7875598107663,1.16163121623487,11.8691367949418,1.71225181944654e-32,1.22878859336112e-30
"ENSG00000001084",405.696350501506,2.04595591337833,1.57068470767974,1.30258854840491,0.192715269445579,0.382161390503038
"ENSG00000001167",548.836072023676,2.20870880309899,2.1796873701332,1.01331449333673,0.310909966937845,0.531390340708025
"ENSG00000001460",114.756538462672,2.58018847180672,1.89885760688263,1.35881093055874,0.17420650874372,0.355313988589874
"ENSG00000001461",814.405225348454,1.06282629120216,1.54659996906696,0.687201805547269,0.491955566736202,0.704629584566987
"ENSG00000001497",1080.67660826811,1.39033207628655,0.414014048060567,3.35817608798424,0.00078458615046057,0.00342487148393861
"ENSG00000001561",94.6366260445904,-0.45985242355371,1.58694830385456,-0.289771520872336,0.771991036582506,0.89586048554405
"ENSG00000001617",1112.88626419981,4.09131642672657,0.783615824470388,5.22107428023384,1.77888166005457e-07,1.78146947281435e-06
"ENSG00000001626",0.548483720628083,1.90544699752535,3.05607729779172,0.62349437263979,0.532959699080647,0.737391836147982
"ENSG00000001629",464.323182976252,0.972074541226942,1.19423457984166,0.813972863987765,0.415660496654381,0.636608573773482
"ENSG00000001630",1309.13257188586,0.486540813080629,2.35400810131265,0.206686125170649,0.836254993942888,0.929903396012156
"ENSG00000001631",178.891907195715,-0.686391499973563,2.07143545412805,-0.331360312775227,0.740372338931041,0.875602010810107
"ENSG00000002016",108.293485506612,1.61213751353863,1.32690716970496,1.21495877808626,0.224381813856459,0.427175700398664
"ENSG00000002330",270.211430273447,1.70411387587236,1.83435190861813,0.929000519402035,0.352888817155002,0.575262624492196
"ENSG00000002549",507.313364486611,0.282121634204366,1.91359509175314,0.147430161908443,0.882792499874504,0.956950882045225
"ENSG00000002586",4555.95158938588,0.946051915013204,0.913033466973801,1.03616345866142,0.300125891092187,0.519333253419002
"ENSG00000002587",417.458615689325,-2.77580014444554,1.12894839251208,-2.45874848031713,0.0139422257455067,0.043517069677873
"ENSG00000002726",558.077662985282,-12.3369062927004,2.1592810922692,-5.71343227932198,1.10719946945519e-08,1.32004596143449e-07
"ENSG00000002745",10.9017427632843,-4.72982070173897,2.10102861416933,-2.25119290134417,0.0243733223138802,0.0704771222539034
"ENSG00000002746",25.0342133277155,5.61413717314586,1.56096854454432,3.59657290517968,0.000322437243019788,0.00156152710682876
"ENSG00000002822",769.396954386184,-0.970006350997386,0.910501198990237,-1.0653542818759,0.286715637243579,0.50475313027528
"ENSG00000002834",3889.36539652046,1.52678014116436,0.564176235952925,2.70621136423009,0.00680557147807958,0.0233558266364596
"ENSG00000002919",198.405709750439,-0.116588772565261,0.853347601718971,-0.13662518337241,0.891327069707144,0.961414591727408
"ENSG00000002933",253.573787204936,0.167539966885571,2.27839175977659,0.0735343104041068,0.941380942214639,0.989730616717206
"ENSG00000003056",703.621312414294,1.53909200834832,1.65281744936192,0.931192981380063,0.351753747815581,0.574066811014857
"ENSG00000003096",338.156853900217,-1.58273459721708,0.76630069968366,-2.06542235687695,0.0388830550069285,0.105440026632099
"ENSG00000003137",161.914540229176,4.61568778589402,1.48360415207584,3.11113161784821,0.00186371849996513,0.00738018927976316
"ENSG00000003147",314.963102751979,-4.21415596214334,1.50135366776289,-2.80690423091496,0.00500201101794651,0.0177890353281742
"ENSG00000003249",846.919069602005,1.16753909080868,1.55375510844708,0.751430572592353,0.452393569185059,0.669051501467432
"ENSG00000003393",488.024150138392,1.9500405069688,1.4670247862227,1.32924850710243,0.183765996507611,0.369140665415212
"ENSG00000003400",147.122038170694,3.59968652568879,1.40064453827449,2.57002146320677,0.0101692214307682,0.0328779472488587
"ENSG00000003402",517.925975597994,0.839672211681283,1.54170195606742,0.544639778380461,0.586001290793767,0.776690612880359
