"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000002549",507.313364486611,-0.447204878444781,2.42024046687296,-0.184777043672271,0.853403914288006,0.964333360459615
"ENSG00000002586",4555.95158938588,-0.501448135655312,1.15476012858002,-0.434244414268036,0.664110963842793,0.878189419816875
"ENSG00000002587",417.458615689325,2.20597381722582,1.42645770431098,1.54646983963073,0.121991138619151,0.315098567747938
"ENSG00000002726",558.077662985282,9.67595346615549,2.44128734879425,3.9634635680779,7.387014114289e-05,0.000594640239680769
"ENSG00000002745",10.9017427632843,2.28762491171563,2.3571984777285,0.970484638154053,0.331804978449756,0.631373785262655
"ENSG00000002746",25.0342133277155,-3.74393893858188,1.9102874655246,-1.95988248164196,0.0500095276460925,0.155882456877062
"ENSG00000002822",769.396954386184,1.4756637631634,1.15140450469306,1.28162062693752,0.199975760754176,0.454172710793972
"ENSG00000002834",3889.36539652046,-0.884343214181395,0.713538102444317,-1.23937770267903,0.215205654912077,0.478243365357576
"ENSG00000002919",198.405709750439,1.14140629351046,1.07874165595269,1.05809049572896,0.290014187027328,0.580747004339254
"ENSG00000002933",253.573787204936,2.98614120969693,2.91455997002994,1.02455987881638,0.305570903672426,0.60000490033376
"ENSG00000003056",703.621312414294,-1.6429045004682,2.09042653730326,-0.785918314349191,0.431915344315257,0.730217437219182
"ENSG00000003096",338.156853900217,0.191541118689221,0.966346921921194,0.198211547368949,0.842879553230484,0.958703720187256
"ENSG00000003137",161.914540229176,-7.05742663000113,1.84300691050534,-3.82930014519915,0.000128508196895998,0.000968213155940786
"ENSG00000003147",314.963102751979,6.14770624826335,1.90687716473457,3.22396552958832,0.0012642861717772,0.00711452833025215
"ENSG00000003249",846.919069602005,1.87333870713083,1.9658604301148,0.952935762088376,0.340622619105989,0.64048932141437
"ENSG00000003393",488.024150138392,-2.21477725448217,1.85516228011643,-1.19384556177111,0.232538385447509,0.503517121425076
"ENSG00000003400",147.122038170694,-5.0138785974618,1.75741443181504,-2.85298590172809,0.00433105429770371,0.0202978583538625
"ENSG00000003402",517.925975597994,-1.75368502103785,1.94949599042428,-0.899558157416979,0.368355433032114,0.669690928307852
"ENSG00000003436",341.126265961543,1.22304058757617,1.73395120888208,0.7053489056158,0.480593132579372,0.766762622768479
"ENSG00000003509",148.76956234055,-2.6409336215438,2.37493989206035,-1.11200019435131,0.266138066775474,0.550660752679447
"ENSG00000003756",1865.35248015118,1.0237224750801,0.924751397401717,1.10702452351677,0.268283325689601,0.552965586070668
"ENSG00000003987",200.309651238117,3.60604002106262,2.52775597768085,1.42657758616837,0.153701688617433,0.374816752339574
"ENSG00000003989",490.327020284405,1.48346341891306,1.10750580691092,1.33946333252262,0.18041988369427,0.421674336437945
"ENSG00000004059",983.784891823142,-0.274566531675686,2.61340684271141,-0.105060768644358,0.916327589057079,0.993225118530072
"ENSG00000004139",698.083434499103,2.27444223480216,1.86904995919374,1.21689750646543,0.223643214477794,0.491005956472804
"ENSG00000004142",1203.16086653035,0.192723406843573,2.05251639160896,0.0938961596757325,0.925191644495996,0.996958495927131
"ENSG00000004399",130.040240882629,-2.52188188207224,2.45948510891312,-1.02536985197959,0.305188707783134,0.599610947345067
"ENSG00000004455",1750.94398463856,-1.07267912088678,2.93756772844243,-0.365158941018031,0.714992765461093,0.903198001157352
"ENSG00000004468",9.68432240512154,1.94666657111081,1.83569434920993,1.06045245056654,0.28893881115839,0.579342576375512
"ENSG00000004478",2938.16212666919,-0.263365570190066,2.91770813251432,-0.0902645358030078,0.92807700140241,0.998596895750062
"ENSG00000004487",2297.21179637942,-1.39365682186295,2.04463765521668,-0.681615550954559,0.49548207908768,0.775538981389701
"ENSG00000004534",888.303972892797,-1.59129809401959,1.65676343444576,-0.9604860059891,0.336810670681932,0.636734258664707
"ENSG00000004660",225.569775190367,0.508280296326092,1.7987243135263,0.282578209736675,0.777500185922328,0.928550628905266
"ENSG00000004700",230.605135944498,-2.19588769167584,2.66385130386221,-0.824328177962527,0.40975311199846,0.710218745071571
"ENSG00000004776",488.049455610013,2.40814543353975,2.06795302216814,1.16450683730472,0.244218674122839,0.520836224821562
"ENSG00000004777",585.939200612256,1.21638229956632,1.86059398367774,0.653760202514448,0.513266310205152,0.789025060874892
"ENSG00000004779",468.726563576049,0.248484748915933,2.81286731976014,0.0883385956992533,0.929607563915314,0.999204015428408
"ENSG00000004799",139.604640028427,-4.51802275188116,2.2762408669604,-1.98486145181742,0.0471598882055862,0.148468977316604
"ENSG00000004809",66.2453643015945,7.95882106160137,2.23132603593277,3.56685707665949,0.000361288397508909,0.00241046512076706
"ENSG00000004838",63.3160945393599,1.78396392895044,1.13864363862389,1.56674473771833,0.117174369153419,0.305758809413814
"ENSG00000004846",10.1574160784623,7.8822101776725,2.67996905054098,2.94115716600585,0.00326988579968676,0.0159757333780791
"ENSG00000004848",491.122871817306,3.0185675191696,1.83767469771164,1.64260166553333,0.100465375951278,0.272433558619315
"ENSG00000004864",377.862826021274,-0.724688945091458,1.94647284396578,-0.372308787835418,0.709662956433067,0.901237043674597
"ENSG00000004866",727.086525619829,0.55649351168773,1.90973466661064,0.291398339998396,0.770746683979187,0.926009639713464
"ENSG00000004897",815.442260243646,-2.8317279414289,2.20561470213385,-1.2838724454862,0.199186589887667,0.453100128043333
"ENSG00000004939",184.473903384794,-2.71559489812154,2.02777323077195,-1.33920048697346,0.180505413956841,0.421807157306488
"ENSG00000004948",0.167535397669586,2.19977790370803,5.12477105481037,0.429244132114586,0.667745569363439,0.879977505195781
"ENSG00000004961",435.75107639059,-2.91079496857898,1.74088107715845,-1.67202401517864,0.0945195865952647,0.260112788389223
"ENSG00000004975",761.908678247627,-0.327532477954707,1.92669254632116,-0.169997272569565,0.865012281605437,0.97039427065516
"ENSG00000005001",9.15504971465961,-4.29558620560276,1.6149852356769,-2.65983001621826,0.00781800971107014,0.033206889053853
"ENSG00000005007",1484.890187139,-1.65478349744454,2.41274062930717,-0.685852211938638,0.492806307737403,0.773696329243611
"ENSG00000005020",541.250846486123,-0.477405299923441,0.924149136676143,-0.516589023326375,0.605443079794997,0.847647674310757
"ENSG00000005022",3114.15401313952,0.182918189812501,1.4335844792081,0.127594984784952,0.898469500252713,0.985085674301711
"ENSG00000005073",176.407656316133,-4.68838397942569,0.870034349309135,-5.38873434496991,7.09555974823876e-08,9.83483736320014e-07
"ENSG00000005075",1031.21583241925,-0.900898681813314,1.95538745475783,-0.460726430263861,0.644994890117115,0.866838991741085
"ENSG00000005100",574.973371805568,-1.62218356967257,2.76165416104199,-0.58739562417204,0.556938031994454,0.818306707176823
"ENSG00000005102",4.17315822127206,-7.7335268129414,2.18780145166817,-3.53483941929222,0.000408023035269849,0.00267416225548684
"ENSG00000005108",1.68889600246091,-0.118142526576113,2.28573857820141,-0.0516868060515811,0.958778250432958,1
"ENSG00000005156",475.684603183094,-0.609170802585182,2.75733794770033,-0.220927145725188,0.825149160382102,0.952131407172499
"ENSG00000005175",350.841575791016,-1.58560474268228,1.87612789681814,-0.845147468555542,0.398028507952579,0.699523059504027
"ENSG00000005187",1411.55178314918,3.84218818026352,2.02785591648855,1.89470472188018,0.0581315318340568,0.176205280854471
"ENSG00000005194",593.758921900054,-1.09784526738793,1.90449309171323,-0.576450117968311,0.564310976937944,0.823409537689636
"ENSG00000005206",459.787106748463,-0.774838023639111,1.91987043743458,-0.403588705014118,0.686515192892806,0.889278548351703
"ENSG00000005243",7.49453255740182,-6.24236274294087,2.06017660229707,-3.03001341534542,0.00244542876313492,0.012514643287552
"ENSG00000005249",113.830466375343,2.58393200225719,2.26809560456053,1.13925180096536,0.254598145445768,0.534993397140266
"ENSG00000005302",267.739350672161,-2.01062139870321,2.4256354152792,-0.828905030837775,0.407158148417035,0.707407786934702
"ENSG00000005339",1016.24200608613,-2.00056931587488,2.62183433623422,-0.763041847544163,0.445438439185924,0.740231215943855
